icpsr_id,gender,congress,art_count
29547,M,104,13
29746,M,105,4
29746,M,106,3
29746,M,107,2
29746,M,108,3
29746,M,109,1
29746,M,110,4
29746,M,111,6
29746,M,112,17
29531,F,104,7
29531,F,105,3
29531,F,106,6
29531,F,107,10
29518,M,104,38
29518,M,105,46
29518,M,106,19
29388,M,104,18
29388,M,103,9
14664,M,102,19
14664,M,103,41
14664,M,104,22
14664,M,105,23
14664,M,106,14
14664,M,107,17
14664,M,108,21
14823,M,104,0
14823,M,105,0
14823,M,102,0
14823,M,103,0
29584,F,104,6
29584,F,105,7
29584,F,106,8
29584,F,107,4
29584,F,108,4
29584,F,109,11
29584,F,110,5
29552,M,104,2
29552,M,105,1
29552,M,106,1
29552,M,107,2
29552,M,108,5
29552,M,109,0
21131,M,112,6
29300,M,103,2
29300,M,104,1
29300,M,105,10
29300,M,106,3
29300,M,107,2
29300,M,108,1
29300,M,109,2
29300,M,110,2
29328,F,103,3
29328,F,104,3
29328,F,105,8
29328,F,106,9
29328,F,107,6
29328,F,108,2
29328,F,109,3
29328,F,110,8
29328,F,111,3
29328,F,112,8
14404,,102,0
20714,M,110,10
29356,M,103,3
29356,M,104,3
29356,M,105,9
29356,M,106,4
29356,M,107,3
29356,M,108,5
29356,M,109,9
29356,M,110,5
29356,M,111,3
29356,M,112,20
29717,M,105,6
29717,M,106,9
29717,M,107,5
29717,M,108,10
29717,M,109,5
29717,M,110,8
29717,M,111,43
29717,M,112,23
10573,M,104,28
10573,M,105,34
10573,M,106,32
10573,M,102,33
10573,M,103,34
29514,F,104,0
29514,F,105,0
29514,F,106,6
10757,F,102,7
10757,F,103,4
10757,F,104,6
10757,F,105,7
10757,F,106,3
10757,F,107,18
14257,M,104,12
14257,M,102,14
14257,M,103,21
29366,M,104,3
29366,M,105,9
29366,M,106,8
29366,M,103,9
29571,M,104,12
29571,M,105,6
29571,M,106,18
29571,M,107,23
29571,M,108,19
29571,M,109,7
29571,M,110,13
29571,M,111,16
29571,M,112,25
14219,M,102,1
14219,M,103,9
29748,M,105,10
29748,M,106,16
29748,M,107,10
29748,M,108,311
29748,M,109,25
29748,M,110,358
29748,M,111,97
29748,M,112,86
15075,M,104,3
15075,M,102,3
15075,M,103,10
14435,M,102,75
14435,M,103,104
14435,M,104,54
14435,M,105,34
14435,M,106,26
14435,M,107,67
14435,M,108,50
14435,M,109,72
14435,M,110,76
14435,M,111,152
14435,M,112,114
29106,F,102,41
29106,F,103,41
29106,F,104,14
29106,F,105,68
29106,F,106,20
29106,F,107,16
29106,F,108,4
29106,F,109,28
29106,F,110,34
29106,F,111,93
29106,F,112,61
39312,F,103,3
39312,F,104,17
39312,F,105,33
39312,F,106,37
39312,F,107,17
39312,F,108,11
29534,M,104,15
29534,M,105,4
29534,M,106,2
29534,M,107,0
29534,M,108,3
29534,M,109,2
29534,M,110,32
29332,M,104,34
29332,M,105,66
29332,M,106,34
29332,M,103,2
29351,M,103,4
29757,M,105,3
29757,M,106,8
29757,M,107,4
29757,M,108,6
15601,M,102,21
15601,M,103,2
15601,M,104,7
15601,M,105,23
15601,M,106,42
15601,M,107,1
15601,M,108,4
15601,M,109,12
14601,,102,9
10703,M,102,20
29371,M,104,23
29371,M,105,27
29371,M,106,190
29371,M,103,4
15609,M,104,3
15609,M,102,7
15609,M,103,16
20122,F,107,1
20122,F,108,4
20122,F,109,3
20122,F,110,4
20122,F,111,1
20122,F,112,11
14869,M,102,9
14869,M,103,13
14869,M,104,24
14869,M,105,27
14869,M,106,18
14869,M,107,9
14869,M,108,18
14869,M,109,17
14869,M,110,13
14869,M,111,10
14869,M,112,24
14840,M,102,32
29767,M,105,6
29767,M,106,15
14051,F,104,62
14051,F,102,83
14051,F,103,49
29529,M,104,10
29529,M,105,7
29529,M,106,4
29529,M,107,32
14273,M,102,1
29909,M,106,8
29909,M,107,2
29909,M,108,14
14858,M,104,209
14858,M,105,555
14858,M,102,224
14858,M,103,289
20129,M,107,29
20129,M,108,34
20129,M,109,33
20129,M,110,41
20129,M,111,71
20129,M,112,108
39308,M,103,2
39308,M,104,3
39308,M,105,7
39308,M,106,9
39308,M,107,5
39308,M,108,3
39308,M,109,2
39308,M,110,3
39308,M,111,6
39308,M,112,15
21191,M,112,2
29367,M,103,12
21170,M,112,2
29779,F,105,17
29779,F,106,13
29779,F,107,10
29779,F,108,20
29779,F,109,48
29779,F,110,48
15072,M,102,70
15072,M,103,28
15072,M,104,14
15072,M,105,54
15072,M,106,28
15072,M,107,12
15072,M,108,24
15072,M,109,28
15072,M,110,44
15072,M,111,127
15072,M,112,33
10788,M,102,11
29567,M,104,18
29567,M,105,25
29567,M,106,11
29567,M,107,13
29567,M,108,7
29567,M,109,10
29567,M,110,17
29567,M,111,9
20941,F,112,4
20941,F,111,3
14822,M,104,43
14822,M,102,3
14822,M,103,17
29314,M,103,82
39315,M,104,10
39315,M,105,20
39315,M,106,11
39315,M,107,8
39315,M,103,9
14414,M,104,123
14414,M,102,29
14414,M,103,21
14812,M,102,16
12035,,102,3
21141,M,112,15
21110,F,112,5
21180,F,112,12
21132,M,112,7
21193,M,112,8
21199,M,112,59
21198,F,112,2
14451,M,102,3
14451,M,103,6
14451,M,104,8
14451,M,105,9
14451,M,106,9
14451,M,107,17
14451,M,108,18
14451,M,109,24
14451,M,110,39
14451,M,111,70
15442,M,102,8
15442,M,103,9
15442,M,104,18
15442,M,105,25
15442,M,106,1
15442,M,107,0
14861,M,102,1
14861,M,103,1
14861,M,104,5
14861,M,105,5
14861,M,106,6
14861,M,107,5
14015,M,102,12
14015,M,103,30
14015,M,104,61
14015,M,105,77
14015,M,106,73
14015,M,107,36
29763,M,105,3
29763,M,106,4
29763,M,107,1
29763,M,108,2
29763,M,109,1
29763,M,110,2
29763,M,111,3
29763,M,112,6
14251,F,102,4
14251,F,103,1
14621,,102,5
29392,M,103,7
29392,M,104,38
29392,M,105,23
29392,M,106,11
29392,M,107,12
29392,M,108,6
29392,M,109,6
29903,F,106,2
29903,F,107,0
29903,F,108,1
29903,F,109,3
29903,F,110,1
29903,F,111,0
29903,F,112,3
14443,F,102,29
29772,M,105,23
29734,M,105,1
29734,M,106,1
29734,M,107,77
29734,M,108,40
29734,M,109,6
29734,M,110,7
14265,M,102,8
14265,M,103,23
14265,M,104,11
14265,M,105,10
14265,M,106,7
14265,M,107,19
14265,M,108,11
14265,M,109,11
14265,M,110,45
14265,M,111,32
12036,M,102,51
12036,M,103,43
12036,M,104,41
12036,M,105,48
12036,M,106,41
12036,M,107,59
12036,M,108,48
12036,M,109,37
12036,M,110,52
12036,M,111,88
14842,M,104,57
14842,M,105,62
14842,M,106,91
14842,M,102,14
14842,M,103,22
29134,M,102,59
29134,M,103,52
29134,M,104,32
29134,M,105,47
29134,M,106,52
29134,M,107,54
29134,M,108,50
29134,M,109,40
29134,M,110,66
29134,M,111,65
29134,M,112,15
20757,M,112,10
20757,M,110,5
20757,M,111,9
14075,,102,0
20949,M,112,85
20949,M,111,28
20906,M,112,17
20906,M,111,3
20952,M,112,16
20952,M,111,25
15630,M,102,0
15630,M,103,3
15630,M,104,8
15630,M,105,2
15630,M,106,4
15630,M,107,12
15630,M,108,11
15630,M,109,11
15630,M,110,2
29725,F,105,15
29725,F,106,13
29725,F,107,16
29725,F,108,7
29725,F,109,8
29716,M,105,5
29716,M,106,11
29716,M,107,25
14262,M,102,23
14262,M,103,14
29758,M,105,9
29758,M,106,4
29758,M,107,13
29758,M,108,9
15618,M,104,45
15618,M,105,71
15618,M,102,11
15618,M,103,22
15454,M,102,50
15454,M,103,15
15454,M,104,33
15454,M,105,22
15454,M,106,64
15454,M,107,21
15454,M,108,13
15454,M,109,43
15454,M,110,32
15454,M,111,21
15454,M,112,20
15070,M,104,365
15070,M,105,208
15070,M,102,61
15070,M,103,84
14635,,102,14
29538,M,104,8
29538,M,105,11
29538,M,106,11
29538,M,107,7
29538,M,108,9
29538,M,109,29
29538,M,112,22
29555,M,104,12
29555,M,105,25
29555,M,106,50
29502,M,104,0
29502,M,105,0
29502,M,106,0
29502,M,107,0
29502,M,108,0
29502,M,109,0
29383,M,103,15
29383,M,104,11
29383,M,105,26
29383,M,106,10
29383,M,107,5
29383,M,108,6
29383,M,109,9
29383,M,110,4
29383,M,111,16
29383,M,112,9
14667,M,102,2
14667,M,103,1
15631,M,102,8
15631,M,103,7
15438,M,102,5
15438,M,103,9
15438,M,105,11
15438,M,106,14
15438,M,107,7
15438,M,108,17
15438,M,109,12
15438,M,110,74
15438,M,111,105
15438,M,112,179
29941,M,106,221
29941,M,107,641
29941,M,108,78
29941,M,109,274
29943,M,106,5
29943,M,107,3
29943,M,108,5
29943,M,109,6
29943,M,110,1
29943,M,111,1
29943,M,112,11
20128,M,107,34
20124,M,107,3
20124,M,108,3
20124,M,109,2
20124,M,110,7
20124,M,111,12
20124,M,112,20
20345,M,112,4
20345,M,108,7
20345,M,109,18
20345,M,110,6
20345,M,111,5
20336,M,112,45
20336,M,108,2
20336,M,109,16
20336,M,110,31
20336,M,111,25
15406,M,104,42
15406,M,105,40
15406,M,102,27
15406,M,103,20
29124,M,102,0
29124,M,103,3
29124,M,104,6
29124,M,105,5
29124,M,106,4
29124,M,107,2
29124,M,108,5
29124,M,109,3
29124,M,110,6
29124,M,111,58
29124,M,112,115
15084,M,102,1
15068,M,102,0
20758,M,112,2
20758,M,110,3
20758,M,111,2
20343,M,112,40
20343,M,108,10
20343,M,109,10
20343,M,110,23
20343,M,111,24
20728,F,112,1226
20728,F,110,16
20728,F,111,133
29523,M,104,34
20743,M,112,11
20743,M,110,14
20743,M,111,35
29519,M,104,12
29519,M,105,22
29519,M,106,12
29519,M,107,8
29519,M,108,9
29519,M,109,20
29519,M,110,18
29519,M,111,26
20523,M,112,21
20523,M,109,4
20523,M,110,9
20523,M,111,9
29933,M,106,7
29933,M,107,1
29933,M,108,1
29933,M,109,0
29920,M,106,7
29920,M,107,22
15448,M,102,12
15448,M,103,26
15448,M,104,85
15448,M,105,147
15448,M,106,84
15448,M,107,138
15448,M,108,115
15448,M,109,163
15448,M,110,68
15448,M,111,19
15448,M,112,20
29911,F,106,4
29911,F,107,7
29911,F,108,10
29911,F,109,7
29911,F,110,29
29911,F,111,46
29911,F,112,15
15057,M,102,2
15057,M,103,4
14029,M,102,4
29910,M,106,5
29910,M,107,3
29910,M,108,3
29910,M,109,7
29910,M,110,10
29910,M,111,8
29910,M,112,14
29927,M,106,186
29927,M,107,118
29927,M,108,96
29927,M,109,179
10621,M,102,14
29321,M,103,1
29321,M,104,2
29321,M,105,4
29321,M,106,6
29321,M,107,1
29321,M,108,2
29321,M,109,5
29321,M,110,2
29321,M,111,10
29321,M,112,10
29317,F,103,4
29317,F,104,3
29317,F,105,5
29317,F,106,7
29317,F,107,1
29317,F,108,1
29317,F,109,3
29317,F,110,2
29317,F,111,2
29317,F,112,2
15124,M,102,0
15124,M,103,3
15124,M,104,2
15124,M,105,4
15124,M,106,4
15124,M,107,4
15124,M,108,1
15124,M,109,2
15124,M,110,4
15124,M,111,27
15124,M,112,0
15429,M,102,0
15429,M,103,4
29395,M,104,4
29395,M,105,9
29395,M,106,33
29395,M,103,3
29761,M,105,0
29761,M,106,0
29761,M,107,0
29761,M,108,0
29761,M,110,0
10614,M,102,0
10614,M,103,2
29564,M,104,24
29564,M,105,32
29564,M,106,55
29564,M,107,23
29564,M,108,24
29564,M,109,24
29564,M,110,56
29564,M,111,71
21167,M,112,28
21140,M,112,0
29700,M,105,4
29700,M,106,5
29700,M,107,23
29143,M,102,10
29143,M,103,21
29143,M,104,10
29143,M,105,15
29143,M,106,15
29143,M,107,7
29143,M,108,10
29143,M,109,9
29143,M,110,4
29143,M,111,7
29143,M,112,6
29308,M,103,0
29516,M,104,0
29516,M,105,1
29516,M,106,2
29516,M,107,1
29516,M,108,0
29516,M,109,0
29516,M,110,0
29335,M,103,5
29335,M,104,10
29335,M,105,5
29335,M,106,18
29335,M,107,20
29335,M,108,8
14430,M,102,2
14430,M,103,6
14430,M,104,3
14430,M,105,2
14430,M,106,4
14430,M,107,1
14430,M,108,2
14430,M,109,3
14430,M,110,3
14430,M,111,9
14430,M,112,3
20923,M,112,10
20923,M,111,21
20924,M,112,5
20924,M,111,1
20920,F,112,20
20920,F,111,13
20505,M,112,42
20505,M,109,7
20505,M,110,-99
20505,M,111,44
29399,M,104,4
29399,M,105,29
29399,M,103,5
20705,M,112,8
20705,M,110,10
20705,M,111,13
29582,,104,16
14437,,102,0
20909,M,112,6
20909,M,111,6
20904,M,112,16
20904,M,111,23
15623,M,102,3
15623,M,103,1
20719,M,112,9
20719,M,110,9
20719,M,111,22
29305,F,104,7
29305,F,103,0
20109,M,107,9
20109,M,108,2
20109,M,109,4
29344,F,103,18
29344,F,104,32
29344,F,105,14
29344,F,106,10
29344,F,107,19
29344,F,109,27
15417,M,102,8
15417,M,103,10
15417,M,104,2
15417,M,105,6
15417,M,106,8
15417,M,107,5
15417,M,108,1
15417,M,109,8
15417,M,110,4
20724,M,112,1
20724,M,110,3
20724,M,111,3
29936,M,106,5
29936,M,107,6
29936,M,108,24
14677,M,104,20
14677,M,105,34
14677,M,106,27
14677,M,102,19
14677,M,103,9
14459,M,104,18
14459,M,102,2
14459,M,103,4
20519,M,112,8
20519,M,109,8
20519,M,110,12
20519,M,111,9
29373,M,103,8
29373,M,104,30
29373,M,105,44
29373,M,106,68
29373,M,107,69
29373,M,108,61
29373,M,109,292
29706,M,105,11
14214,M,102,117
20142,M,107,0
20142,M,108,5
15030,M,104,2
15030,M,105,0
15030,M,106,0
15030,M,102,1
15030,M,103,1
29362,M,103,2
29362,M,104,6
29362,M,105,13
29362,M,106,6
29362,M,107,3
29362,M,108,7
29362,M,109,6
29362,M,110,5
29362,M,111,4
20522,M,112,28
20522,M,109,9
20522,M,110,7
20522,M,111,10
20137,M,107,1
20137,M,108,1
20137,M,109,0
20137,M,110,3
20137,M,111,2
29942,M,106,8
29942,M,107,1
29942,M,108,1
29942,M,109,3
29942,M,110,11
29942,M,111,4
29942,M,112,9
20101,M,107,2
20101,M,108,3
20101,M,109,1
20101,M,110,4
20101,M,111,31
29922,F,106,7
29922,F,107,5
29922,F,108,5
29922,F,109,3
29922,F,110,10
29922,F,111,7
29922,F,112,52
29940,F,106,7
29940,F,107,1
29940,F,108,6
29940,F,109,5
29940,F,110,6
29940,F,111,10
29940,F,112,99
10727,M,102,29
10727,M,103,34
29912,F,106,2
29912,F,107,0
29912,F,108,6
29912,F,109,8
29912,F,110,9
29912,F,111,7
29912,F,112,25
15445,M,102,2
15445,M,103,12
15445,M,104,43
15445,M,105,67
15445,M,106,47
15445,M,107,36
15445,M,108,18
15445,M,109,17
15445,M,110,29
15445,M,111,52
15445,M,112,108
20954,M,112,24
20954,M,111,22
20347,M,108,10
20347,M,109,12
20347,M,110,22
20347,M,111,19
20339,M,108,3
29579,F,104,39
29579,F,105,53
15062,M,102,16
20510,M,109,1
20310,F,112,12
20310,F,108,3
20310,F,109,1
20310,F,110,24
20310,F,111,20
29334,F,104,11
29334,F,105,12
29334,F,106,8
29334,F,107,9
29334,F,103,12
20515,M,109,4
29358,M,103,5
29358,M,104,17
29358,M,105,83
29358,M,106,47
29358,M,107,76
29358,M,108,25
29358,M,109,30
29358,M,110,14
29147,M,102,17
29147,M,103,11
29147,M,104,21
29147,M,105,20
29147,M,106,31
29147,M,107,21
29147,M,108,16
29147,M,109,19
14441,M,102,12
14441,M,103,4
20104,M,107,1
20104,M,108,4
20104,M,109,15
20104,M,110,16
20104,M,111,13
20104,M,112,15
29397,M,103,0
29397,M,104,12
29397,M,105,17
29397,M,106,10
29397,M,107,67
29397,M,108,27
29744,F,105,50
29744,F,106,53
29744,F,107,27
29744,F,108,25
29744,F,109,11
29744,F,110,24
29744,F,111,45
29744,F,112,36
29506,F,104,16
20105,F,107,1
20105,F,108,3
20105,F,109,2
20105,F,110,20
21181,M,112,9
21178,M,112,8
20918,M,112,27
20918,M,111,16
20540,F,112,27
20540,F,109,20
20540,F,110,3
20540,F,111,8
20749,M,110,10
20749,M,111,18
20742,F,110,1
20742,F,111,12
20521,F,112,11
20521,F,109,2
20521,F,110,4
20521,F,111,11
20524,M,112,18
20524,M,109,17
15076,M,102,4
15076,M,103,1
29754,M,105,12
29754,M,106,9
29754,M,107,49
20725,M,112,2
20725,M,110,4
20726,M,112,10
20726,M,110,9
20726,M,111,0
29339,M,103,1
29339,M,104,9
29339,M,105,7
29339,M,106,5
29339,M,107,2
29339,M,108,1
29339,M,109,2
29339,M,110,3
29339,M,111,10
29339,M,112,2
15425,M,104,0
15425,M,102,0
15425,M,103,2
20138,M,107,8
20138,M,108,7
20138,M,109,18
20138,M,110,19
20138,M,111,122
20138,M,112,33
20506,M,112,4
20506,M,109,8
20506,M,110,11
20506,M,111,8
20504,F,112,162
20504,F,109,10
20504,F,110,28
20504,F,111,35
29575,F,104,43
29932,M,106,4
29932,M,107,4
29932,M,108,3
29932,M,109,5
29932,M,110,3
29932,M,111,14
29932,M,112,18
29926,M,106,41
29926,M,107,32
29926,M,108,63
29926,M,109,292
29926,M,110,197
29926,M,111,178
29926,M,112,360
29931,M,106,11
29931,M,107,14
29931,M,108,11
29931,M,109,6
29931,M,110,8
29931,M,111,12
29931,M,112,19
20754,F,112,9
20754,F,110,7
20754,F,111,6
14624,M,104,17
14624,M,105,29
14624,M,102,30
14624,M,103,39
29935,M,106,2
29935,M,107,6
29935,M,108,37
29901,M,106,12
29901,M,107,16
29901,M,108,13
29901,M,109,21
29901,M,110,20
29901,M,111,14
29901,M,112,10
20342,M,112,151
20342,M,108,28
20342,M,109,29
20342,M,110,74
20342,M,111,73
20130,M,107,0
20130,M,108,1
20130,M,109,3
20130,M,110,1
20130,M,111,3
20130,M,112,11
20727,M,112,45
20727,M,110,41
20727,M,111,29
20718,M,110,6
20718,M,111,33
15023,M,102,23
15023,M,103,0
15023,M,104,0
15023,M,105,0
15023,M,106,0
15023,M,107,0
15023,M,108,2
15023,M,109,0
20934,M,112,2
20934,M,111,1
20927,F,111,18
29359,M,104,19
29359,M,103,4
20358,M,108,13
20358,M,109,4
20358,M,110,7
20358,M,111,109
20328,M,112,8
20328,M,108,4
20328,M,109,5
20328,M,110,3
20328,M,111,3
39508,M,104,9
39508,M,105,26
39508,M,106,20
39508,M,107,8
15059,M,102,0
14216,M,102,9
14422,M,102,15
14422,M,103,51
29369,M,104,13
29369,M,105,9
29369,M,106,8
29369,M,103,9
29915,M,106,9
29915,M,107,5
29915,M,108,5
29915,M,109,4
29915,M,110,9
29915,M,111,19
29719,M,105,1
29719,M,106,0
14445,M,102,4
15081,M,102,2
15081,M,103,1
29325,M,103,6
29325,M,104,2
29325,M,105,6
29325,M,106,6
29325,M,107,11
29325,M,108,2
29325,M,109,5
29325,M,110,11
29325,M,111,8
29325,M,112,10
29768,M,105,31
29768,M,106,46
29768,M,107,70
29768,M,108,38
29768,M,109,55
29768,M,110,109
29768,M,111,113
29768,M,112,186
20332,M,112,23
20332,M,108,1
20332,M,109,2
20332,M,110,14
20332,M,111,17
20914,M,112,30
20914,M,111,24
29929,M,106,7
29929,M,107,13
29929,M,108,3
29929,M,109,16
29929,M,110,11
11020,M,102,7
20729,M,112,3
20729,M,110,8
20729,M,111,5
20737,M,112,26
20737,M,110,20
20737,M,111,41
20731,F,110,14
20731,F,111,10
14239,M,102,65
14239,M,103,67
14239,M,104,139
14239,M,105,368
14239,M,106,251
14239,M,107,45
14239,M,108,38
14239,M,109,55
20759,M,112,4
20759,M,110,3
20759,M,111,4
29346,M,103,5
29346,M,104,10
29346,M,105,9
29346,M,106,14
29346,M,107,2
29346,M,108,11
29346,M,109,7
29346,M,110,39
29346,M,111,23
29346,M,112,33
20740,F,112,12
20740,F,110,5
20740,F,111,24
14068,F,104,7
14068,F,102,10
14068,F,103,14
29569,,104,3
29569,,105,23
29569,,106,47
29569,,107,9
15434,M,102,4
15434,M,103,1
15434,M,104,1
15434,M,105,0
15434,M,106,4
15434,M,107,0
29377,M,103,54
29377,M,104,48
29377,M,105,97
29377,M,106,54
29377,M,107,79
29377,M,108,54
29377,M,109,70
29377,M,110,97
29377,M,111,78
29377,M,112,58
29726,M,105,3
29726,M,106,9
29726,M,107,11
15033,M,102,16
15033,M,103,21
15033,M,104,24
15033,M,105,17
15033,M,106,29
15033,M,107,20
15033,M,108,26
15033,M,109,17
15033,M,110,25
15033,M,111,55
15033,M,112,43
21163,M,112,5
11034,M,102,7
21102,F,112,8
29376,M,103,45
14649,M,102,33
14649,M,103,57
14649,M,104,16
14649,M,105,15
14649,M,106,26
14649,M,107,23
14649,M,108,43
20944,M,112,3
20944,M,111,4
15033,,102,0
15033,,103,0
15033,,104,0
15033,,105,0
15033,,106,0
15033,,107,0
15033,,108,0
15033,,109,0
15033,,110,0
15033,,111,0
15033,,112,0
29586,F,104,2
29586,F,105,4
29586,F,106,3
29586,F,107,0
29586,F,108,3
29586,F,109,5
29586,F,110,3
21123,M,112,19
29301,M,103,2
29301,M,104,6
29301,M,105,7
29301,M,106,6
29301,M,107,3
29301,M,108,8
29301,M,109,4
29301,M,110,28
29301,M,111,82
29301,M,112,77
15051,M,104,3
15051,M,105,15
15051,M,106,3
15051,M,102,1
15051,M,103,3
15412,M,104,20
15412,M,105,15
15412,M,102,2
15412,M,103,4
12000,M,102,15
29347,M,104,41
29347,M,103,16
15005,M,102,6
15005,M,103,7
15005,M,104,8
15005,M,105,10
15005,M,106,9
15005,M,107,4
15005,M,108,9
15005,M,109,0
15005,M,110,0
15005,M,111,0
15005,M,112,0
15402,M,102,3
15402,M,103,2
15402,M,104,0
15402,M,105,0
15402,M,106,0
15402,M,107,0
15402,M,108,1
29508,M,104,7
29508,M,105,15
29508,M,106,16
29508,M,109,14
29508,M,110,15
29508,M,111,14
29508,M,112,9
29738,M,105,12
29738,M,106,9
29764,M,105,5
29764,M,106,6
29764,M,107,15
29764,M,108,5
29764,M,109,20
29764,M,110,42
29764,M,111,16
29764,M,112,19
15035,M,102,4
15035,M,103,7
20132,M,107,2
20132,M,108,16
21117,M,112,56
15044,,102,6
14868,M,102,10
14831,M,102,8
21101,M,112,18
21101,M,111,15
14432,M,102,2
14432,M,103,3
14432,M,104,5
14432,M,105,15
14432,M,106,17
14432,M,107,6
14432,M,108,1
14432,M,109,2
21136,M,112,9
29709,F,105,30
29709,F,106,24
29709,F,107,8
29709,F,108,4
29709,F,109,10
29709,F,110,11
29709,F,111,25
29709,F,112,13
29311,M,103,2
29311,M,104,17
29311,M,105,5
29311,M,106,4
29311,M,107,3
29311,M,108,13
29311,M,109,78
29729,M,105,16
29729,M,106,7
29729,M,107,17
29729,M,108,8
29729,M,109,6
29729,M,110,15
29729,M,111,15
29729,M,112,14
13035,M,102,143
13035,M,103,209
13035,M,104,138
13035,M,105,154
13035,M,106,205
13035,M,107,217
13035,M,108,171
13035,M,109,181
13035,M,110,391
13035,M,111,420
13035,M,112,140
20350,M,108,4
20350,M,109,4
20350,M,110,4
20350,M,111,7
15613,M,102,3
15613,M,103,60
15613,M,104,48
15613,M,105,39
15613,M,106,33
15613,M,107,22
15613,M,108,13
15613,M,109,12
15613,M,110,24
15613,M,111,22
15613,M,112,12
14620,M,104,5
14620,M,105,2
14620,M,106,7
14620,M,102,2
14620,M,103,4
15061,M,102,107
15061,M,103,85
20146,F,107,16
20146,F,108,5
20146,F,109,6
20146,F,110,9
20146,F,111,12
20146,F,112,25
29541,M,104,21
29541,M,105,29
29541,M,106,12
29541,M,107,18
29541,M,108,9
29541,M,109,9
29541,M,110,11
29541,M,111,5
29541,M,112,2
20512,M,109,16
20512,M,110,123
20116,M,107,5
20116,M,108,7
20116,M,109,7
20116,M,110,9
20116,M,111,11
20116,M,112,15
29930,F,106,4
29930,F,107,5
29930,F,108,10
29930,F,109,10
29930,F,110,15
29585,M,104,10
29585,M,105,21
29585,M,106,26
29585,M,107,18
29585,M,108,32
29585,M,109,15
29585,M,110,47
29585,M,111,37
29585,M,112,107
15065,M,102,0
8080,M,102,1
8080,M,103,0
14655,M,104,8
14655,M,102,8
14655,M,103,10
13002,M,104,142
13002,M,105,206
13002,M,106,125
13002,M,102,19
13002,M,103,31
20738,M,112,48
20738,M,110,15
20738,M,111,16
20712,M,112,7
20712,M,110,5
20712,M,111,7
14402,M,102,0
14402,M,103,1
20903,M,112,6
20903,M,111,3
15056,M,102,3
15056,M,103,4
10716,M,104,0
10716,M,102,0
10716,M,103,0
29322,M,104,5
29322,M,105,23
29322,M,103,6
29733,F,105,3
29733,F,106,4
29733,F,107,6
29733,F,108,6
29733,F,109,9
29733,F,110,17
29733,F,111,6
15612,F,102,50
15612,F,103,72
15612,F,104,73
15612,F,105,99
15612,F,106,109
15612,F,107,84
15612,F,108,44
15612,F,109,43
15612,F,110,71
15612,F,111,33
15612,F,112,18
15085,M,102,4
15085,M,103,11
15085,M,104,3
15085,M,105,4
15085,M,106,4
15085,M,107,5
15085,M,108,1
15085,M,109,0
15085,M,110,0
15085,M,111,0
15085,M,112,0
29132,M,102,17
29132,M,103,16
29132,M,104,28
29132,M,105,87
29132,M,106,22
29132,M,107,8
29132,M,108,21
29132,M,109,51
29132,M,110,32
29132,M,111,12
29132,M,112,16
29338,M,103,2
29338,M,104,4
29338,M,105,8
29338,M,106,7
29338,M,107,5
29338,M,108,6
29338,M,109,25
29338,M,110,17
29338,M,111,18
29338,M,112,27
29769,M,105,5
29769,M,106,6
29769,M,107,11
29769,M,108,4
29769,M,109,2
29769,M,110,15
29769,M,111,9
29769,M,112,12
29753,M,105,0
29753,M,106,4
29560,M,104,14
29560,M,105,20
29510,M,104,11
29510,M,105,10
29510,M,106,25
29510,M,107,30
29510,M,108,18
29510,M,109,243
10726,M,102,389
10726,M,103,309
29766,M,105,16
29766,M,106,27
29766,M,107,11
29766,M,108,11
